M_Date,Hour,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM25,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,PRE_PM25
2015/7/20,8,29,1.8,0.46,0.14,8.1,13,21,14,16,4,NR,67,1.1,2,108,77,1.3,0.8,8
2015/7/20,9,30,1.8,0.37,0.12,5.5,12,18,21,16,10,NR,66,0.7,1.9,114,117,1.2,0.9,4
2015/7/20,10,31,1.8,0.31,0.11,3.9,11,15,30,15,15,NR,61,1,1.9,195,226,2.9,0.9,10
2015/7/20,11,32,1.8,0.31,0.13,5.8,13,19,24,20,12,NR,57,1.3,1.9,229,234,3,2.2,15
2015/7/20,12,33,1.8,0.3,0.12,4,10,14,25,18,11,NR,54,1,1.9,236,242,2.9,2.4,12
2015/7/20,13,32,1.8,0.27,0.11,2.9,11,14,34,20,11,NR,58,1.1,1.9,233,234,3.7,2.7,11
2015/7/20,14,33,1.8,0.26,0.11,2.6,10,13,34,21,9,NR,53,1.3,1.9,240,236,3.6,3.4,11
2015/7/20,15,33,1.8,0.28,0.13,2.9,12,15,31,13,7,NR,51,1.3,2,239,243,3.8,3.1,9
2015/7/20,16,32,1.8,0.32,0.16,2.6,13,16,27,18,7,NR,52,1.4,2,236,233,2.4,2.8,7
2015/7/20,17,32,1.8,0.42,0.2,3.1,17,20,19,20,10,NR,54,1.8,2,225,227,2.4,2.3,7
2015/7/20,18,31,1.8,0.5,0.21,3,17,20,13,16,13,NR,55,1.9,2.1,236,233,2.8,2.3,10
2015/7/20,19,31,1.8,0.44,0.17,4.8,15,20,9.9,15,10,NR,54,1.3,2,225,230,2.2,2.1,13
2015/7/20,20,31,1.9,0.47,0.18,4.8,16,21,7.5,16,10,NR,54,1.9,2,233,240,2.3,1.8,10
2015/7/20,21,30,1.9,0.45,0.18,4.6,17,22,5.2,17,9,NR,56,2.2,2,200,120,0.9,0.7,10
2015/7/20,22,30,1.9,0.43,0.18,4.7,19,24,4.4,17,10,NR,59,2.6,2.1,177,178,0.7,0.6,9
2015/7/20,23,30,2,0.35,0.17,2.2,14,16,7.2,18,14,NR,59,1.4,2.1,181,328,0.7,0.3,10
2015/7/21,0,29,2,0.39,0.25,1.6,18,19,6.7,20,16,NR,68,0.9,2.3,50,101,1,0.1,14
2015/7/21,1,29,1.9,0.29,0.21,1.1,16,17,6.9,21,17,NR,67,2.2,2.2,205,89,1.2,0.3,16
2015/7/21,2,29,2,0.24,0.13,1.8,17,19,4.1,21,11,NR,60,3.2,2.2,259,219,1,0.5,17
2015/7/21,3,29,2,0.18,0.11,1.5,14,16,6.8,16,10,NR,60,2.7,2.1,258,258,0.7,0.4,11
2015/7/21,4,29,2,0.15,0.09,1.3,9.8,11,10,21,13,NR,62,1.8,2.1,225,201,1.3,0.6,10
2015/7/21,5,28,2,0.24,0.18,2.3,12,15,6.1,24,12,NR,67,2,2.1,106,149,0.5,0.8,13
2015/7/21,6,29,2,0.4,0.19,9.5,16,25,6.3,16,11,NR,65,2.6,2.2,133,176,0.9,0.4,12
2015/7/21,7,30,1.9,0.42,0.16,10,15,25,11,13,9,NR,57,2.4,2.1,155,165,1.2,0.5,11
2015/7/21,8,32,1.9,0.39,0.13,10,14,25,18,16,11,NR,50,2.3,2,149,154,1.8,1.3,9
2015/7/21,9,33,1.8,0.31,0.11,5.9,14,20,30,17,12,NR,46,1.6,2,222,248,3.1,1,11
2015/7/21,10,34,1.9,0.36,0.15,3.3,13,17,39,29,12,NR,49,2,2.1,251,250,3.6,2.9,12
2015/7/21,11,35,1.9,0.34,0.13,2.9,11,14,39,,,0#,46,2,2,253,256,3.7,3.6,12
2015/7/21,12,36,1.8,0.27,0.11,2.1,8,10,43,28,17,NR,37,1.6,1.9,243,237,5,4.2,
2015/7/21,13,36,1.8,0.26,0.09,2.9,11,14,37,40,17,NR,40,2.2,1.9,248,251,4.4,4.3,17
2015/7/21,14,34,1.8,0.28,0.09,2.9,11,14,47,53,22,NR,53,2.6,1.9,252,248,3.9,4.1,17
2015/7/21,15,33,1.8,0.31,0.11,2.1,9.8,12,48,49,22,NR,54,2,1.9,253,255,4.2,3.7,22
2015/7/21,16,32,1.8,0.32,0.11,2.1,11,14,38,46,21,NR,58,1.9,1.9,248,243,4,4,22
2015/7/21,17,33,1.8,0.37,0.15,2.2,12,14,29,31,16,NR,44,1.7,2,239,239,3.4,3.5,21
2015/7/21,18,33,1.8,0.42,0.15,2.5,14,16,20,23,15,NR,42,1.9,2,237,235,3.6,3.6,16
2015/7/21,19,32,1.9,0.49,0.18,4.2,17,21,10,29,16,NR,42,2.2,2.1,223,221,1.9,2,15
2015/7/21,20,32,1.9,0.52,0.21,8,20,28,5.1,28,16,NR,44,2.8,2.1,212,193,1.8,1.5,16
2015/7/21,21,32,1.9,0.5,0.17,7.1,17,24,6.9,26,18,NR,44,1.5,2,176,177,1.2,1.2,16
2015/7/21,22,31,1.9,0.48,0.17,4.1,16,20,7.2,21,15,NR,46,1.3,2.1,203,228,1.2,0.8,18
2015/7/21,23,31,1.9,0.27,0.12,2.8,15,18,7.4,18,14,NR,46,2.3,2,218,215,1.9,1.4,15
2015/7/22,0,30,1.9,0.2,0.09,2.1,12,14,8.8,16,17,NR,47,1.8,2,219,219,1.3,1.5,14
2015/7/22,1,30,1.9,0.16,0.08,1.6,11,13,8.5,17,13,NR,49,2.5,2,205,223,3.1,1.3,17
2015/7/22,2,30,1.8,0.11,0.04,1.5,6.6,8.1,14,21,10,NR,55,1.9,1.8,239,246,3.9,3.1,13
2015/7/22,3,29,1.8,0.11,0.05,0.5,6.4,7,13,23,12,NR,57,1.8,1.9,241,235,3,2.9,10
2015/7/22,4,30,1.8,0.1,0.05,0.7,6.1,6.9,14,21,11,NR,53,2,1.8,227,230,3.7,2.8,12
2015/7/22,5,29,1.8,0.12,0.06,1,6.6,7.6,14,16,11,NR,57,2.3,1.8,233,232,2.7,2.9,11
2015/7/22,6,29,1.8,0.16,0.07,2,8.8,11,11,13,11,NR,53,2.5,1.9,236,232,2.9,2.7,11
2015/7/22,7,30,1.8,0.26,0.1,3.7,11,14,11,12,12,NR,54,2.2,1.9,236,245,3.7,2.4,11
2015/7/22,8,29,1.8,0.26,0.09,4.3,9.8,14,15,28,15,NR,61,1.9,1.9,242,243,3.5,3.8,12
2015/7/22,9,30,1.8,0.26,0.11,4.4,9.1,13,20,32,17,NR,63,1.9,1.9,243,235,3.1,3.2,15
2015/7/22,10,32,1.8,0.3,0.14,5,12,17,29,23,18,NR,56,2.4,1.9,247,249,4,3.5,17
2015/7/22,11,33,1.8,0.25,0.12,3.1,8.8,12,35,27,17,NR,52,2,1.9,239,236,5,4.5,18
2015/7/22,12,33,1.8,0.31,0.13,3,11,14,39,32,20,NR,55,2.8,1.9,243,242,4,4,17
2015/7/22,13,33,1.8,0.27,0.13,2.2,10,12,48,32,22,NR,54,2.4,1.9,241,247,5.3,4.7,20
2015/7/22,14,32,1.8,0.25,0.1,2,9.3,11,41,32,17,NR,58,2,1.9,241,239,5.2,5,22
2015/7/22,15,31,1.8,0.28,0.13,2.1,11,13,39,29,18,NR,62,1.8,1.9,243,239,4.8,4.7,17
2015/7/22,16,30,1.8,0.27,0.14,2.1,10,12,30,21,17,NR,64,1.7,1.9,240,247,4.2,3.9,18
2015/7/22,17,30,1.8,0.33,0.14,2.6,11,13,24,17,9,NR,63,1.7,1.9,234,226,4.1,3.5,17
2015/7/22,18,30,1.8,0.4,0.13,2.4,11,14,22,15,5,NR,61,1.8,1.9,231,228,3.1,2.9,9
2015/7/22,19,30,1.8,0.41,0.15,1.8,14,16,20,9,4,NR,60,2.2,2,233,245,3.4,2.4,5
2015/7/22,20,29,1.8,0.39,0.13,1.7,12,14,17,9,8,NR,63,1.8,2,242,246,3,2.6,4
2015/7/22,21,29,1.8,0.39,0.15,1.9,12,14,14,12,11,NR,66,1.8,2,244,252,3.1,3.1,8
2015/7/22,22,28,1.8,0.3,0.13,1.5,12,14,14,13,10,NR,69,1.8,1.9,243,245,3.4,3.4,11
2015/7/22,23,28,1.8,0.22,0.1,1.2,11,13,14,13,9,NR,69,2.2,1.9,240,247,3.1,2.6,10
2015/7/23,0,28,1.8,0.17,0.08,0.9,10,11,16,12,10,NR,66,2.6,1.9,243,244,3.2,2.6,9
2015/7/23,1,28,1.8,0.13,0.06,0.8,7.8,8.6,19,7,10,NR,64,1.9,1.9,243,242,3.2,2.9,10
2015/7/23,2,29,1.8,0.12,0.06,0.8,7.4,8.2,19,10,8,NR,64,2.1,1.9,246,249,2.3,2.3,10
2015/7/23,3,29,1.8,0.11,0.05,0.5,5,5.4,20,13,10,NR,61,1.5,1.8,238,228,2.1,2.4,8
2015/7/23,4,29,1.8,0.11,0.05,0.2,5.9,6.1,19,9,10,NR,60,2.2,1.8,236,231,2.2,2.3,10
2015/7/23,5,29,1.8,0.16,0.06,0.8,9.3,10,15,10,10,NR,60,2.4,1.9,211,153,1.1,1.5,10
2015/7/23,6,28,1.9,0.33,0.18,8.2,16,24,7.2,21,16,NR,67,2,2.1,87,47,1.1,0.8,10
2015/7/23,7,29,1.9,0.47,0.2,13,17,30,12,26,17,NR,64,2.4,2.1,111,221,1.4,0.3,16
2015/7/23,8,31,1.8,0.35,0.13,5.8,11,17,23,22,17,NR,56,2.1,1.9,220,240,2.6,1,17
2015/7/23,9,32,1.8,0.32,0.14,4.8,14,18,27,23,18,NR,54,2.9,2,249,246,2.9,2.7,17
2015/7/23,10,32,1.9,0.36,0.13,5.6,15,20,35,32,26,NR,60,6.4,2,251,256,4.6,3.9,18
2015/7/23,11,32,1.8,0.32,0.12,1.8,12,13,56,40,31,NR,65,4.6,1.9,252,248,4.7,4,26
2015/7/23,12,32,1.8,0.24,0.09,1.8,8.4,10,44,34,22,NR,65,2.7,1.8,253,259,4.9,4.3,31
2015/7/23,13,32,1.7,0.21,0.07,2.2,6.9,9.1,29,28,18,NR,64,2.2,1.8,252,246,4.7,4.6,22
2015/7/23,14,31,1.7,0.2,0.07,2.5,6.4,8.9,23,24,18,NR,65,2.1,1.8,244,241,4.2,4,18
2015/7/23,15,31,1.7,0.21,0.07,1.6,5.3,6.9,30,26,17,NR,69,1.9,1.8,247,258,4.9,3.8,18
2015/7/23,16,31,1.7,0.27,0.09,1.4,6.5,8,31,31,17,NR,70,1.8,1.8,244,247,3.5,3.1,17
2015/7/23,17,30,1.7,0.34,0.1,1.3,7.3,8.6,24,32,17,NR,71,1.6,1.8,249,257,4.1,3.1,17
2015/7/23,18,30,1.7,0.35,0.11,1.2,8.9,10,21,31,16,NR,73,2.1,1.8,244,249,2.8,3,17
2015/7/23,19,30,1.8,0.46,0.15,1.4,13,15,16,31,17,NR,73,2.8,1.9,243,243,2.9,2.4,16
2015/7/23,20,29,1.8,0.43,0.16,2.8,19,22,8.4,29,17,NR,73,3.5,1.9,214,253,1.6,1.2,17
2015/7/23,21,30,1.9,0.53,0.21,3.4,23,27,5.7,31,14,NR,68,3.9,2.1,232,203,1.5,0.9,17
2015/7/23,22,29,1.9,0.47,0.25,2.5,22,25,6.3,29,14,NR,68,3,2.1,112,89,1.5,0.3,14
2015/7/23,23,29,1.9,0.49,0.24,2.3,24,26,5.8,27,16,NR,70,2.3,2.1,169,212,1,0.7,14
2015/7/24,0,28,1.9,0.37,0.16,1.9,18,20,10,28,17,NR,72,1.9,2,182,173,1.1,1,16
2015/7/24,1,28,1.8,0.22,0.1,0.8,8.7,9.4,17,24,17,NR,68,1.3,1.9,183,182,0.7,0.9,17
2015/7/24,2,28,1.8,0.18,0.08,0.6,7.4,7.9,14,21,11,NR,67,1.2,1.9,175,182,1.4,1,17
2015/7/24,3,27,1.9,0.19,0.11,0.6,8.7,9.4,12,17,13,NR,65,1.3,2,165,119,0.7,0.6,11
2015/7/24,4,27,1.9,0.24,0.17,0.7,13,13,6.3,18,15,NR,67,1.4,2.1,149,149,0.8,0.5,13
2015/7/24,5,27,1.9,0.27,0.42,4,16,20,2.8,21,15,NR,69,1.8,2.4,105,92,1.4,1,15
2015/7/24,6,27,1.9,0.35,0.23,13,14,27,4.5,23,16,NR,69,2.9,2.2,83,104,0.6,0.6,15
2015/7/24,7,29,1.9,0.41,0.17,9.1,12,21,12,18,16,NR,56,1.7,2,213,222,1.3,0.6,16
2015/7/24,8,31,1.8,0.36,0.13,8.8,13,21,15,18,14,NR,46,3,1.9,236,249,2.8,1.8,16
2015/7/24,9,32,1.8,0.32,0.16,4.8,13,17,27,26,17,NR,44,3.2,2,240,245,2.7,1.9,14
2015/7/24,10,32,1.8,0.39,0.16,4.3,17,21,36,40,23,NR,54,5.3,2,256,250,2.7,2.2,17
2015/7/24,11,32,1.8,0.35,0.14,3.8,14,18,42,44,29,NR,61,5,1.9,252,257,3.2,2.8,23
2015/7/24,12,32,1.8,0.33,0.11,2.1,11,13,53,33,28,NR,63,3.9,1.9,252,256,3.3,3.2,29
2015/7/24,13,32,1.7,0.26,0.09,1.6,7.4,9,36,26,20,NR,65,1.9,1.8,243,243,3.4,3.3,28
2015/7/24,14,31,1.7,0.23,0.08,1.6,5.1,6.7,25,22,17,NR,65,1.4,1.8,250,256,5.3,3.8,20
2015/7/24,15,31,1.7,0.23,0.11,2.3,7.9,10,22,26,17,NR,65,2.6,1.8,251,255,3.5,3.8,17
2015/7/24,16,31,1.7,0.26,0.09,2.5,7.7,10,25,23,18,NR,65,2.1,1.8,243,246,3.5,3.4,17
2015/7/24,17,30,1.7,0.32,0.09,1.9,6.9,8.7,24,22,17,NR,68,1.6,1.8,241,243,3.9,3,18
2015/7/24,18,30,1.7,0.41,0.12,1.6,9.1,11,17,24,14,NR,71,1.8,1.8,241,238,1.8,2.8,17
2015/7/24,19,29,1.7,0.43,0.13,2.9,14,17,11,27,12,NR,71,2.3,1.9,230,226,2.5,2,14
2015/7/24,20,29,1.7,0.42,0.13,2.7,13,15,10,27,11,NR,69,2.4,1.9,230,231,2.3,2.3,12
2015/7/24,21,29,1.8,0.52,0.15,10,20,30,2.6,21,12,NR,68,6.4,1.9,222,214,1.8,1.9,11
2015/7/24,22,29,1.8,0.48,0.19,9.4,21,31,2,21,15,NR,68,4.8,2,211,232,1.4,0.9,12
2015/7/24,23,29,1.8,0.35,0.16,3.8,18,22,3.5,21,19,NR,70,2.9,2,230,228,1.4,1.2,15
2015/7/25,0,28,1.8,0.28,0.13,2,16,18,5,22,19,NR,71,1.7,2,210,172,1.5,1.1,19
2015/7/25,1,28,1.9,0.28,0.14,2.1,16,18,4.2,21,17,NR,73,2.3,2,195,180,1.1,0.8,19
2015/7/25,2,28,1.9,0.25,0.11,1.6,13,15,5.6,22,16,NR,76,1.6,2,172,185,0.8,0.8,17
2015/7/25,3,27,1.9,0.24,0.12,1.9,13,15,3.6,23,14,NR,75,2,2,199,194,1.1,0.7,16
2015/7/25,4,27,1.9,0.21,0.12,2.3,14,16,2,23,16,NR,75,2.7,2,173,165,1,0.7,14
2015/7/25,5,27,1.8,0.21,0.11,3.3,12,16,4.1,26,15,NR,76,2.1,2,168,172,1.1,1,16
2015/7/25,6,27,1.8,0.23,0.1,4,8.5,13,8.3,22,17,NR,74,1.5,1.9,169,156,1,1.2,15
2015/7/25,7,29,1.8,0.28,0.11,5.7,9.4,15,15,22,16,NR,65,2.1,1.9,223,232,2.6,1.3,17
2015/7/25,8,31,1.8,0.29,0.11,4.1,9.9,14,24,23,11,NR,54,2.4,1.9,240,243,2.4,2,16
2015/7/25,9,32,1.8,0.3,0.12,3.8,11,15,31,31,17,NR,54,2.9,1.9,252,253,3,2.7,11
2015/7/25,10,33,1.8,0.32,0.13,4.2,14,18,36,34,22,NR,57,3.7,1.9,247,235,3,2.6,17
2015/7/25,11,33,1.8,0.4,0.14,3.8,15,19,42,27,23,NR,58,5.9,1.9,249,259,3,2.8,22
2015/7/25,12,33,1.8,0.32,0.1,3.2,9.5,13,40,29,21,NR,60,4,1.9,256,253,4.3,3.1,23
2015/7/25,13,32,1.8,0.27,0.09,1.7,6.8,8.5,40,31,20,NR,66,2.3,1.9,251,255,3.4,3.6,21
2015/7/25,14,31,1.7,0.26,0.09,2.8,7.9,11,25,29,19,NR,70,2.8,1.8,249,251,2.9,3.4,20
2015/7/25,15,31,1.7,0.24,0.09,3.1,7.2,10,23,27,13,NR,71,2.5,1.8,245,232,3.6,3.3,19
2015/7/25,16,31,1.7,0.23,0.13,2.3,4.8,7.1,21,28,13,NR,69,1.6,1.8,244,238,3.7,3.3,13
2015/7/25,17,30,1.7,0.35,0.12,2.6,8.8,11,18,27,13,NR,70,2.6,1.9,252,250,3.1,3.1,13
2015/7/25,18,30,1.7,0.34,0.1,1.9,6.4,8.4,19,23,11,NR,74,1.5,1.8,245,239,3.4,3,13
2015/7/25,19,29,1.7,0.34,0.1,1.5,8.1,9.6,19,24,14,NR,75,1.6,1.8,242,235,3.2,3,11
2015/7/25,20,29,1.7,0.35,0.1,1.9,9.9,12,16,26,15,NR,76,2.1,1.8,242,243,3,2.8,14
2015/7/25,21,29,1.7,0.33,0.1,1.9,8.9,11,15,23,11,NR,77,2.1,1.8,244,248,2.9,2.8,15
2015/7/25,22,29,1.7,0.28,0.08,1.4,8.1,9.5,15,23,10,NR,78,2.5,1.8,241,247,2.7,2.8,11
2015/7/25,23,29,1.8,0.24,0.07,1.5,12,13,11,26,11,NR,77,3,1.9,240,239,2.7,2.5,10
2015/7/26,0,29,1.8,0.21,0.08,1.3,9.4,11,12,23,12,NR,73,1.7,1.9,242,244,2.9,2.6,11
2015/7/26,1,28,1.8,0.19,0.07,0.8,8.2,9,13,18,13,NR,74,1.9,1.9,240,243,2.7,2.4,12
2015/7/26,2,28,1.8,0.16,0.06,1,7.4,8.4,15,23,14,NR,74,1.8,1.9,238,235,2.2,2.2,13
2015/7/26,3,28,1.8,0.15,0.06,1.3,6.1,7.4,15,26,14,NR,75,1.7,1.9,231,229,2.1,2.1,14
2015/7/26,4,28,1.9,0.21,0.09,1.6,9,11,10,21,13,NR,74,2.7,1.9,225,222,2.2,2,14
2015/7/26,5,28,1.8,0.22,0.08,1.8,8.1,9.9,13,21,15,NR,72,2.6,1.9,222,222,2.3,2,13
2015/7/26,6,29,1.8,0.25,0.07,2.3,6.3,8.6,16,23,17,NR,69,2.6,1.9,232,248,3,2.1,15
2015/7/26,7,30,1.8,0.25,0.07,3.5,5.9,9.4,19,22,17,NR,66,2.2,1.9,241,234,2.9,2.8,17
2015/7/26,8,31,1.8,0.27,0.08,3.1,4.8,7.9,24,23,15,NR,61,1.8,1.9,239,247,3.4,2.8,17
2015/7/26,9,32,1.8,0.3,0.09,3.2,7.1,10,32,24,17,NR,61,2.4,1.9,249,249,4.3,3.3,15
2015/7/26,10,32,1.8,0.37,0.1,3.4,8.7,12,38,27,23,NR,62,4,1.9,249,243,3.5,3.3,17
2015/7/26,11,33,1.8,0.36,0.1,3.2,9,12,41,29,18,NR,56,3.7,1.9,252,255,4.1,3.2,23
2015/7/26,12,33,1.8,0.38,0.1,4.2,11,15,35,26,17,NR,58,4.6,1.9,252,266,3.5,3.1,18
2015/7/26,13,33,1.8,0.31,0.09,4.4,9.4,14,30,28,19,NR,58,3.4,1.9,253,248,4.1,3.4,17
2015/7/26,14,32,1.8,0.29,0.08,3.9,8.6,13,32,26,18,NR,60,3,1.9,247,244,3.6,3.2,19
2015/7/26,15,32,1.8,0.29,0.09,2.6,5.1,7.7,27,22,19,NR,62,1.8,1.8,246,250,2.7,2.8,18
2015/7/26,16,31,1.8,0.35,0.1,2.4,6.2,8.6,28,21,18,NR,65,2.2,1.9,254,245,2.6,2.3,19
2015/7/26,17,31,1.8,0.45,0.13,2.3,7.9,10,27,23,18,NR,68,2.3,1.9,253,256,2.2,2.5,18
2015/7/26,18,30,1.8,0.48,0.12,1.9,7.6,9.5,23,29,17,NR,69,1.8,1.9,253,255,2.5,2.3,18
2015/7/26,19,30,1.8,0.43,0.11,1.7,7.5,9.3,22,26,15,NR,73,1.6,1.9,242,235,2.3,2.1,17
2015/7/26,20,29,1.8,0.41,0.1,1.9,11,13,20,21,13,NR,77,1.6,1.9,228,221,1.3,1.5,15
2015/7/26,21,29,1.8,0.43,0.12,3.4,17,20,12,22,11,NR,74,2.9,1.9,227,226,1.6,1.5,13
2015/7/26,22,29,1.9,0.48,0.13,4.2,19,23,7.1,26,16,NR,75,3.7,2,219,211,1.1,1.2,11
2015/7/26,23,29,1.8,0.33,0.09,2.6,12,15,9.8,27,17,NR,78,3,1.9,228,219,1.4,1.3,16
2015/7/27,0,29,1.9,0.27,0.08,2.4,14,17,6.1,23,17,NR,77,3.6,1.9,238,244,2.8,1.9,17
2015/7/27,1,28,1.9,0.27,0.08,1.9,11,13,9.1,21,17,NR,74,2.1,2,241,240,2.4,2.3,17
2015/7/27,2,28,1.9,0.27,0.09,1.8,11,13,8.4,24,17,NR,74,1.9,2,231,229,1.7,1.6,17
2015/7/27,3,28,1.9,0.24,0.09,1.3,14,16,6.7,20,19,NR,73,2.9,2,228,223,1.8,1.5,17
2015/7/27,4,28,1.9,0.13,0.08,1.4,13,15,8.3,17,17,NR,74,3.4,1.9,223,225,2,1.7,19
2015/7/27,5,28,1.9,0.14,0.06,1.2,8.6,9.7,13,21,16,NR,73,2.4,1.9,222,227,1.6,1.6,17
2015/7/27,6,29,1.8,0.18,0.08,2.8,9.5,12,13,26,17,NR,70,2.2,1.9,234,236,2.1,1.6,16
2015/7/27,7,30,1.8,0.27,0.09,6.3,11,17,14,26,18,NR,67,3.7,1.9,245,249,2.5,2.4,17
2015/7/27,8,31,1.8,0.32,0.09,7.4,13,20,16,23,18,NR,66,5.6,1.9,248,257,2.9,2.9,18
2015/7/27,9,31,1.8,0.31,0.12,6.7,12,19,22,26,20,NR,64,3.8,1.9,249,247,2.3,2.4,18
2015/7/27,10,32,1.8,0.31,0.12,4.9,13,18,30,32,24,NR,63,4.2,1.9,254,243,3.2,3.1,20
2015/7/27,11,32,1.8,0.32,0.12,5.1,14,19,34,37,27,NR,60,5.1,1.9,251,257,3.3,3.2,24
2015/7/27,12,33,1.8,0.25,0.09,3.8,7.9,12,30,33,21,NR,59,3.2,1.9,250,245,3.7,3.3,27
2015/7/27,13,33,1.8,0.2,0.08,3.4,6.6,10,23,27,16,NR,57,2.4,1.8,251,247,4.6,3.2,21
2015/7/27,14,31,1.7,0.23,0.09,2.9,5.8,8.7,18,23,17,NR,65,1.4,1.8,238,235,3,3,16
2015/7/27,15,30,1.8,0.29,0.11,3.4,9.8,13,19,22,17,NR,68,1.5,1.9,213,165,2.2,1.6,17
2015/7/27,16,31,1.8,0.31,0.13,3.8,15,19,24,21,12,NR,63,1.9,1.9,213,169,2,1.5,17
2015/7/27,17,30,1.8,0.5,0.21,3.9,20,24,17,22,18,NR,66,2.3,2,202,146,1.3,1,12
2015/7/27,18,30,1.9,0.63,0.26,4.7,23,27,11,31,27,NR,69,2.4,2.1,224,214,1.7,1.4,18
2015/7/27,19,29,1.9,0.69,0.26,4.2,24,28,7.4,28,23,NR,70,2.8,2.1,168,168,1.2,1.2,27
2015/7/27,20,29,1.8,0.54,0.19,2.8,18,21,12,22,19,NR,70,2.2,2,169,179,1.3,1.4,23
2015/7/27,21,29,1.8,0.5,0.19,3.6,18,22,9.7,21,17,NR,70,1.7,2,177,169,1.4,1,19
2015/7/27,22,28,1.8,0.32,0.13,2.3,12,14,11,20,11,NR,70,1.5,1.9,166,148,1.2,1,17
2015/7/27,23,28,1.8,0.22,0.09,1.8,9.6,11,9.7,37,14,NR,70,1.4,1.9,178,176,1.1,0.8,11
2015/7/28,0,27,1.9,0.22,0.1,1.9,14,15,5.7,42,16,NR,71,2.1,2,202,178,1,0.5,14
2015/7/28,1,27,1.9,0.17,0.09,1.6,12,14,7.2,18,11,NR,70,2.2,2,193,173,1.1,0.9,16
2015/7/28,2,27,1.9,0.13,0.09,1.4,14,15,6.4,13,8,NR,70,2.2,2,179,183,1,0.7,11
2015/7/28,3,27,1.9,0.12,0.08,0.7,12,13,7.6,17,12,NR,72,2.4,2,164,144,1.2,0.8,8
2015/7/28,4,27,1.8,0.11,0.06,0.8,7.7,8.6,13,13,13,NR,70,1.5,1.9,151,143,0.9,0.9,12
2015/7/28,5,27,1.9,0.15,0.07,1,8.8,9.9,10,16,11,NR,70,1.6,1.9,188,228,0.8,0.6,13
2015/7/28,6,27,1.9,0.23,0.09,4.9,12,17,9.2,18,10,NR,68,1.7,2,206,211,1.2,0.7,11
2015/7/28,7,29,1.8,0.35,0.12,9.5,13,23,12,17,11,NR,64,1.9,2,204,234,1.3,0.8,10
2015/7/28,8,31,1.8,0.34,0.13,6.8,12,19,19,18,14,NR,58,2.6,1.9,226,225,2.3,1.8,11
2015/7/28,9,32,1.8,0.25,0.12,3.4,9.5,13,28,24,13,NR,57,2.2,1.9,249,261,3.5,2.3,14
2015/7/28,10,32,1.8,0.3,0.14,3.5,13,16,36,33,18,NR,60,3.4,2,254,253,3,2.8,13
2015/7/28,11,33,1.8,0.38,0.15,4.5,17,22,39,34,26,NR,59,5.8,1.9,250,246,3.8,3.1,18
2015/7/28,12,33,1.8,0.34,0.11,3.6,14,18,44,33,26,NR,58,5.3,1.9,243,233,3.6,3.4,26
2015/7/28,13,33,1.8,0.24,0.09,3,7.3,10,31,27,20,NR,57,3.1,1.8,250,255,3.1,3.6,26
2015/7/28,14,32,1.8,0.22,0.09,2,8.2,10,34,24,18,NR,62,2.6,1.9,254,261,4,3.2,20
2015/7/28,15,32,1.8,0.22,0.09,1.9,6.6,8.4,31,27,20,NR,63,2,1.8,248,249,2.8,2.7,18
2015/7/28,16,31,1.7,0.23,0.09,1.5,5.8,7.3,28,23,17,NR,65,1.6,1.8,246,262,3.3,3.1,20
2015/7/28,17,31,1.8,0.37,0.16,1.5,9.5,11,26,22,17,NR,68,1.9,1.9,244,245,3.5,2.7,17
2015/7/28,18,31,1.8,0.44,0.16,1.9,16,17,20,20,14,NR,63,2.2,1.9,220,102,1.5,1.2,17
2015/7/28,19,28,1.8,0.35,0.14,1.9,16,17,16,10,7,0.2,66,1.4,1.9,95,80,1.2,0.9,14
2015/7/28,20,27,1.8,0.44,0.17,2.4,17,19,11,11,10,0.2,72,1.5,2,176,224,1.6,1.2,7
2015/7/28,21,27,1.8,0.41,0.15,3.4,15,18,9.8,18,15,NR,73,1.5,1.9,171,171,1.3,1.2,10
2015/7/28,22,27,1.8,0.34,0.12,2.2,14,16,8.5,15,15,NR,73,1.6,1.9,179,191,1,1.4,15
2015/7/28,23,27,1.9,0.25,0.11,1.9,11,13,8.1,7,14,NR,69,1.4,2,180,190,0.7,0.6,15
2015/7/29,0,27,1.8,0.19,0.08,1.4,10,12,9.4,5,11,NR,67,1.4,1.9,182,180,1,0.6,14
2015/7/29,1,26,1.8,0.14,0.08,1,8.2,9.2,12,9,7,NR,67,0.9,1.9,176,167,1.3,0.9,11
2015/7/29,2,26,1.8,0.12,0.06,0.8,7.5,8.3,10,10,6,NR,68,1.1,1.9,185,132,1.2,0.6,7
2015/7/29,3,26,1.8,0.11,0.07,0.4,7.4,7.8,10,11,6,NR,69,1.2,1.9,143,103,0.7,0.6,6
2015/7/29,4,26,1.9,0.13,0.17,1.2,11,13,6.8,16,9,NR,68,1.4,2,126,170,1.4,0.9,6
2015/7/29,5,26,1.9,0.15,0.1,1.2,9.1,10,11,13,10,NR,68,1.4,2,157,114,1,0.9,9
2015/7/29,6,26,1.8,0.33,0.17,8.3,15,24,9,16,11,NR,66,1.8,2,116,77,1.1,0.9,10
2015/7/29,7,28,1.8,0.34,0.13,7.3,11,18,16,23,13,NR,58,1.2,1.9,158,229,1.5,0.9,11
